type,parent,context,contains_class_definition,contains_function_definition,contains_if_statement,contains_for_statement,contains_while_statement,contains_try_statement,contains_with_statement,contains_return_statement,contains_assert_statement,contains_break_statement,contains_continue_statement,contains_raise_statement,contains_import_statement,contains_import_from_statement,contains_pass_statement,contains_delete_statement,contains_exec_statement,contains_future_import_statement,contains_global_statement,contains_nonlocal_statement,contains_print_statement,contains_assignment,contains_call,contains_await,contains_yield,contains_logging
d,c,cmmnmnmndmnnjmdnmnnnnn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
d,e,cmmnmnmndmnnjmdnmnnnnnimednmn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
d,c,cmmnmnmndmnnjmdnmnnnnnimednmnjmnninnnndmnnn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
d,c,cmmnmnmndmnnjmdnmnnnnnimednmnjmnninnnndmnnndnnn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
d,c,cmmnmnmndmnnjmdnmnnnnnimednmnjmnninnnndmnnndnnndmnnnendnnjn,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
d,e,cmmnmnmndmnnjmdnmnnnnnimednmnjmnninnnndmnnndnnndmnnnendnn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
d,c,cmmnmnmndmnnjmdnmnnnnnimednmnjmnninnnndmnnndnnndmnnnendnnjndmnnnenn,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
d,c,cmmnmnmndmnnjmdnmnnnnnimednmnjmnninnnndmnnndnnndmnnnendnnjndmnnnennenmnmnmndnnnmnnnmdndmnmnnmnmnnjmnnunnn,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0
d,d,cmmnmnmndmnnjmdnmnnnnnimednmnjmnninnnndmnnndnnndmnnnendnnjndmnnnennenmnmnmndnnnmnnnmdndmnmnnmnmnnjmnn,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
d,d,cmmnmnmndmnnjmdnmnnnnnimednmnjmnninnnndmnnndnnndmnnnendnnjndmnnnennenmnmnmndnnnmnnnmdndmnmnnmnmnn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
d,c,cdq,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
d,c,cdqmnmndmn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
d,c,cdqmnmndmnjmnmnndm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
d,c,cdqmnmndmnjmnmnndmnnndmnnnn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
d,c,cmndenendmsjun,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
d,e,cmndenendms,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
d,c,cmndenendmsjunjmdm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
d,c,cmndenendmsjunjmdmmndun,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
d,c,cmmnmmmndm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
d,c,cmmnmmmndmdmm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
d,c,cmmnmmmndmdmmdmn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
d,c,cmmmmdmnnm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
d,c,cmmmmdmnnmdmenmnndndunmjmn,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
d,e,cmmmmdmnnmdmenmnndndunm,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
d,d,cmmmmdmnnmdmenmnndndun,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
d,c,cmmmmdmnnmdmenmnndndunmjmnddnmndunmnmnnmenmdnmndmjm,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
d,d,cmmmmdmnnmdmenmnndndunmjmnddn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
d,d,cmmmmdmnnmdmenmnndndunmjmnddnmndun,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
d,e,cmmmmdmnnmdmenmnndndunmjmnddnmndunmnmnnmenmdnm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
d,d,cmmmmdmnnmdmenmnndndunmjmnddnmndunmnmnnmenmdnmndm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
d,c,cmmmdnnm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
d,c,cmmmdnnmdnnm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
d,c,cmmmdnnmdnnmjmdm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
d,c,cmmmdnnmdnnmjmdmdnndngnkmnnn,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
d,d,cmmmdnnmdnnmjmdmdnndngnkmnnn,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
d,i,cmmmdnnmdnnmjmdmdnndngnkmnnninnnmndm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
d,i,cmmmdnnmdnnmjmdmdnndngnkmnnninnnmndmnnindedmnjmndmnnedn,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
d,e,cmmmdnnmdnnmjmdmdnndngnkmnnninnnmndmnnindedmn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
d,j,cmmmdnnmdnnmjmdmdnndngnkmnnninnnmndmnnindedmnjmndm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
d,e,cmmmdnnmdnnmjmdmdnndngnkmnnninnnmndmnnindedmnjmndmnnedn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
d,e,cmmmdnnmdnnmjmdmdnndngnkmnnninnnmndmnnindedmnjmndmnnedninimnjxinmemndm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
d,c,cmnmnmnnndnmnnn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
d,c,cmnmnmnnndnmnnninmnmndmnn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
d,e,cmnmnmmnnmendnmmdtdtmmnmnn,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1
d,d,cmnmnmmnnmendnmmdt,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
d,d,cmnmnmmnnmendnmmdtdt,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
d,e,cmmednmn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
d,e,cmmednmndnmn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
d,c,cmmednmndnmnmmmmmdnndnmnmnmndm,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
d,d,cmmednmndnmnmmmmmdnndnmnmnmn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
d,d,cmmednmndnmnmmmmmdnndnmnmnmndm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
d,e,cmmednmndnmnmmmmmdnndnmnmnmndmmmenmnenneenmmdm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
d,e,cmmednmndnmnmmmmmdnndnmnmnmndmmmenmnenneenmmdmmnmnmdmnmnmdmnmmjmnmmn,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
d,d,cmmednmndnmnmmmmmdnndnmnmnmndmmmenmnenneenmmdmmnmnmdmnmnmdmnmm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
d,j,cmmednmndnmnmmmmmdnndnmnmnmndmmmenmnenneenmmdmmnmnmdmnmnmdmnmmjmnmmnjmnmnndmnnmnmmmmm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
d,e,cmmednmndnmnmmmmmdnndnmnmnmndmmmenmnenneenmmdmmnmnmdmnmnmdmnmmjmnmmnjmnmnndmnnmnmmmmmjmmemmmmmemmmmmnmnndnmnmnmn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
d,e,cmmednmndnmnmmmmmdnndnmnmnmndmmmenmnenneenmmdmmnmnmdmnmnmdmnmmjmnmmnjmnmnndmnnmnmmmmmjmmemmmmmemmmmmnmnndnmnmnmndnmn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
d,e,cmmednmndnmnmmmmmdnndnmnmnmndmmmenmnenneenmmdmmnmnmdmnmnmdmnmmjmnmmnjmnmnndmnnmnmmmmmjmmemmmmmemmmmmnmnndnmnmnmndnmnmmmndenmn,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
d,e,cmmednmndnmnmmmmmdnndnmnmnmndmmmenmnenneenmmdmmnmnmdmnmnmdmnmmjmnmmnjmnmnndmnnmnmmmmmjmmemmmmmemmmmmnmnndnmnmnmndnmnmmmndenmnemndt,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
d,e,cmmednmndnmnmmmmmdnndnmnmnmndmmmenmnenneenmmdmmnmnmdmnmnmdmnmmjmnmmnjmnmnndmnnmnmmmmmjmmemmmmmemmmmmnmnndnmnmnmndnmnmmmndenmnemndtmmmnnnmmmmnemmnnnmmnmmndm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
d,e,cmmednmndnmnmmmmmdnndnmnmnmndmmmenmnenneenmmdmmnmnmdmnmnmdmnmmjmnmmnjmnmnndmnnmnmmmmmjmmemmmmmemmmmmnmnndnmnmnmndnmnmmmndenmnemndtmmmnnnmmmmnemmnnnmmnmmndmmnmnnnmmmnnnemndmemnnmnnmndnjxmnmgmnnmmkmmdmmy,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0
d,e,cmmednmndnmnmmmmmdnndnmnmnmndmmmenmnenneenmmdmmnmnmdmnmnmdmnmmjmnmmnjmnmnndmnnmnmmmmmjmmemmmmmemmmmmnmnndnmnmnmndnmnmmmndenmnemndtmmmnnnmmmmnemmnnnmmnmmndmmnmnnnmmmnnnemndmemnnmnnmndn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
d,d,cmmednmndnmnmmmmmdnndnmnmnmndmmmenmnenneenmmdmmnmnmdmnmnmdmnmmjmnmmnjmnmnndmnnmnmmmmmjmmemmmmmemmmmmnmnndnmnmnmndnmnmmmndenmnemndtmmmnnnmmmmnemmnnnmmnmmndmmnmnnnmmmnnnemndmemnnmnnmndnjxmnmgmnnmmkmmdmm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
d,e,cmmednmndnmnmmmmmdnndnmnmnmndmmmenmnenneenmmdmmnmnmdmnmnmdmnmmjmnmmnjmnmnndmnnmnmmmmmjmmemmmmmemmmmmnmnndnmnmnmndnmnmmmndenmnemndtmmmnnnmmmmnemmnnnmmnmmndmmnmnnnmmmnnnemndmemnnmnnmndnjxmnmgmnnmmkmmdmmyjmmmnmnnnmdmny,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0
d,e,cmmednmndnmnmmmmmdnndnmnmnmndmmmenmnenneenmmdmmnmnmdmnmnmdmnmmjmnmmnjmnmnndmnnmnmmmmmjmmemmmmmemmmmmnmnndnmnmnmndnmnmmmndenmnemndtmmmnnnmmmmnemmnnnmmnmmndmmnmnnnmmmnnnemndmemnnmnnmndnjxmnmgmnnmmkmmdmmyjmmmnmnnnmdmnyjmdmmenmnmnm,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
d,e,cmmednmndnmnmmmmmdnndnmnmnmndmmmenmnenneenmmdmmnmnmdmnmnmdmnmmjmnmmnjmnmnndmnnmnmmmmmjmmemmmmmemmmmmnmnndnmnmnmndnmnmmmndenmnemndtmmmnnnmmmmnemmnnnmmnmmndmmnmnnnmmmnnnemndmemnnmnnmndnjxmnmgmnnmmkmmdmmyjmmmnmnnnmdmnyjmdmmenmnmnmmmnnnemnenmdt,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
d,e,cmmednmndnmnmmmmmdnndnmnmnmndmmmenmnenneenmmdmmnmnmdmnmnmdmnmmjmnmmnjmnmnndmnnmnmmmmmjmmemmmmmemmmmmnmnndnmnmnmndnmnmmmndenmnemndtmmmnnnmmmmnemmnnnmmnmmndmmnmnnnmmmnnnemndmemnnmnnmndnjxmnmgmnnmmkmmdmmyjmmmnmnnnmdmnyjmdmmenmnmnmmmnnnemnenmdtmnmmmemndt,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
d,c,cmmednmndnmnmmmmmdnndnmnmnmndmmmenmnenneenmmdmmnmnmdmnmnmdmnmmjmnmmnjmnmnndmnnmnmmmmmjmmemmmmmemmmmmnmnndnmnmnmndnmnmmmndenmnemndtmmmnnnmmmmnemmnnnmmnmmndmmnmnnnmmmnnnemndmemnnmnnmndnjxmnmgmnnmmkmmdmmyjmmmnmnnnmdmnyjmdmmenmnmnmmmnnnemnenmdtmnmmmemndtmmnmnnnmmnnmnndm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
d,e,cmmednmndnmnmmmmmdnndnmnmnmndmmmenmnenneenmmdmmnmnmdmnmnmdmnmmjmnmmnjmnmnndmnnmnmmmmmjmmemmmmmemmmmmnmnndnmnmnmndnmnmmmndenmnemndtmmmnnnmmmmnemmnnnmmnmmndmmnmnnnmmmnnnemndmemnnmnnmndnjxmnmgmnnmmkmmdmmyjmmmnmnnnmdmnyjmdmmenmnmnmmmnnnemnenmdtmnmmmemndtmmnmnnnmmnnmnndmmnnnnnnmmedn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
d,c,cmdmnndnmndnmnmnndnnmjmmq,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
d,d,cmdmnndnmn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
d,d,cmdmnndnmndnmnmnndnnmjmmq,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1
d,d,cmdmnndnmndnmnmnndnnm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1
d,c,cmdmnndnmndnmnmnndnnmjmmqmmnmndmnmnnn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
d,c,cndnnn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
d,e,cmednm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
d,e,cmednminminmnjtememdt,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
d,e,cmednminminmnjtememdtmenmnmnmnnnmdndendnminminm,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
d,d,cmednminminmnjtememdtmenmnmnmnnnmdndendnminminm,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
d,e,cmednminminmnjtememdtmenmnmnmnnnmdndendnm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
d,e,cmednminminmnjtememdtmenmnmnmnnnmdndendnminminmmndmnn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
d,c,cmdq,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
d,c,cmdqdmn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
d,c,cmdqdmnjmdmnmn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
d,c,cmdqdmnjmdmnmndmn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
d,a,aAvdmgvkvvvvvvvwwwwwmbcmmmncqdmjcqnncqnnnmnbcmmmmmmmmmmmdmnmnmddmjmdmimjmmmmdnmnmnnmnmmnmnddnnddnnmdmjmmnmcdqnjqncmmnmnmndmnnjmdnmnnnnnimednmnjmnninnnndmnnndnnndmnnnendnnjndmnnnennenmnmnmndnnnmnnnmdndmnmnnmnmnnjmnnunnnenqcdqmnmndmnjmnmnndmnnndmnnnnmnmmnnqcmndenendmsjunjmdmmndunqcqncmmnmmmndmdmmdmnmnmnmnnnqnncmmmmdmnnmdmenmnndndunmjmnddnmndunmnmnnmenmdnmndmjmjmnqcmmmdnnmdnnmjmdmdnndngnkmnnninnnmndmnnindedmnjmndmnnedninimnjxinmemndmnnimnnnqcmnmnmnnndnmnnninmnmndmnnmnqnmmmmcmnmnmmnnmendnmmdtdtmmnmnnqcmmednmndnmnmmmmmdnndnmnmnmndmmmenmnenneenmmdmmnmnmdmnmnmdmnmmjmnmmnjmnmnndmnnmnmmmmmjmmemmmmmemmmmmnmnndnmnmnmndnmnmmmndenmnemndtmmmnnnmmmmnemmnnnmmnmmndmmnmnnnmmmnnnemndmemnnmnnmndnjxmnmgmnnmmkmmdmmyjmmmnmnnnmdmnyjmdmmenmnmnmmmnnnemnenmdtmnmmmemndtmmnmnnnmmnnmnndmmnnnnnnmmednmqcmdmnndnmndnmnmnndnnmjmmqmmnmndmnmnnnqcmcndnnncmednminminmnjtememdtmenmnmnmnnnmdndendnminminmmndmnnqcmdqdmnjmdmnmndmnqdx,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
e,i,cmmnmnmndmnnjmdnmnnnnnimednmnjmnn,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
e,d,cmmnmnmndmnnjmdnmnnnnnimednmnjmnninnnndmnnndnnndmnnnendnnjn,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
e,d,cmmnmnmndmnnjmdnmnnnnnimednmnjmnninnnndmnnndnnndmnnnendnnjndmnnnenn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
e,c,cmmnmnmndmnnjmdnmnnnnnimednmnjmnninnnndmnnndnnndmnnnendnnjndmnnnennen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
e,c,cmmnmnmndmnnjmdnmnnnnnimednmnjmnninnnndmnnndnnndmnnnendnnjndmnnnennenmnmnmndnnnmnnnmdndmnmnnmnmnnjmnnunnnen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
e,d,cmndenendmsjun,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
e,e,cmndenendms,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
e,d,cmmmmdmnnmdmenmnndndunmjm,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
e,d,cmmmmdmnnmdmenmnndndunmjmnddnmndunmnmnnmenmdnmn,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
e,d,cmmmdnnmdnnmjmdmdnndngnkmnnninnnmndmnnindedmnjmndmnn,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
e,d,cmmmdnnmdnnmjmdmdnndngnkmnnninnnmndmnnindedmnjmndmnnedn,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
e,i,cmmmdnnmdnnmjmdmdnndngnkmnnninnnmndmnnindedmnjmndmnnedninimnjxinmemndmnn,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
e,c,cmnmnmmnnmendnmmdtdtmmnmnn,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
e,c,cmmednmndnmn,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
e,c,cmmednmndnmnmmmmmdnndnmnmnmndmmmenmnen,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
e,e,cmmednmndnmnmmmmmdnndnmnmnmndmmmenmnen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
e,c,cmmednmndnmnmmmmmdnndnmnmnmndmmmenmnenneenmmdmmnmnmdmnmnmdmnmmjmnmmnjmnmnndmnnmnmmmmmjmm,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
e,e,cmmednmndnmnmmmmmdnndnmnmnmndmmmenmnenneenmmdmmnmnmdmnmnmdmnmmjmnmmnjmnmnndmnnmnmmmmmjmm,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
e,c,cmmednmndnmnmmmmmdnndnmnmnmndmmmenmnenneenmmdmmnmnmdmnmnmdmnmmjmnmmnjmnmnndmnnmnmmmmmjmmemmmmmemmmmmnmnndnmnmnmndnmnmmmndenmn,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
e,e,cmmednmndnmnmmmmmdnndnmnmnmndmmmenmnenneenmmdmmnmnmdmnmnmdmnmmjmnmmnjmnmnndmnnmnmmmmmjmmemmmmmemmmmmnmnndnmnmnmndnmnmmmndenmn,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
e,d,cmmednmndnmnmmmmmdnndnmnmnmndmmmenmnenneenmmdmmnmnmdmnmnmdmnmmjmnmmnjmnmnndmnnmnmmmmmjmmemmmmmemmmmmnmnndnmnmnmndnmnmmmndenmn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
e,c,cmmednmndnmnmmmmmdnndnmnmnmndmmmenmnenneenmmdmmnmnmdmnmnmdmnmmjmnmmnjmnmnndmnnmnmmmmmjmmemmmmmemmmmmnmnndnmnmnmndnmnmmmndenmnemndtmmmnnnmmmmnemmnnnmmnmmndmmnmnnnmmmnnnemndmemnnmnnmndnjxmnmgmnnmmkmmdmmyjmmmnmnnnmdmnyjmdmmenmnmnmmmnnnemn,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
e,e,cmmednmndnmnmmmmmdnndnmnmnmndmmmenmnenneenmmdmmnmnmdmnmnmdmnmmjmnmmnjmnmnndmnnmnmmmmmjmmemmmmmemmmmmnmnndnmnmnmndnmnmmmndenmnemndtmmmnnnmmmmnemmnnnmmnmmndmmnmnnnmmmnnnemndmemnnmnnmndnjxmnmgmnnmmkmmdmmyjmmmnmnnnmdmnyjmdmmenmnmnmmmnnnemn,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
e,e,cmmednmndnmnmmmmmdnndnmnmnmndmmmenmnenneenmmdmmnmnmdmnmnmdmnmmjmnmmnjmnmnndmnnmnmmmmmjmmemmmmmemmmmmnmnndnmnmnmndnmnmmmndenmnemndtmmmnnnmmmmnemmnnnmmnmmndmmnmnnnmmmnnnemn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
e,d,cmmednmndnmnmmmmmdnndnmnmnmndmmmenmnenneenmmdmmnmnmdmnmnmdmnmmjmnmmnjmnmnndmnnmnmmmmmjmmemmmmmemmmmmnmnndnmnmnmndnmnmmmndenmnemndtmmmnnnmmmmnemmnnnmmnmmndmmnmnnnmmmnnnemndmemnnmnnmndnjx,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
e,d,cmmednmndnmnmmmmmdnndnmnmnmndmmmenmnenneenmmdmmnmnmdmnmnmdmnmmjmnmmnjmnmnndmnnmnmmmmmjmmemmmmmemmmmmnmnndnmnmnmndnmnmmmndenmnemndtmmmnnnmmmmnemmnnnmmnmmndmmnmnnnmmmnnnemndmemnnmnnmndnjxmnmgmnnmmkmmdmmyjmmmnmnnnmdmnyjmdmmenmnmnm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
e,e,cmmednmndnmnmmmmmdnndnmnmnmndmmmenmnenneenmmdmmnmnmdmnmnmdmnmmjmnmmnjmnmnndmnnmnmmmmmjmmemmmmmemmmmmnmnndnmnmnmndnmnmmmndenmnemndtmmmnnnmmmmnemmnnnmmnmmndmmnmnnnmmmnnnemndmemnnmnnmndnjxmnmgmnnmmkmmdmmyjmmmnmnnnmdmnyjmdmmenmnmnmmmnnnemn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
